trackID,class,frame,xmin,ymin,xmax,ymax,time,date
7,person,155,1683,7,1738,143,23:22:26,02|Dec|2020
12,person,155,1066,522,1186,738,23:22:26,02|Dec|2020
13,person,155,938,56,987,176,23:22:26,02|Dec|2020
17,person,155,679,93,736,248,23:22:26,02|Dec|2020
28,person,155,1657,567,1782,850,23:22:26,02|Dec|2020
30,person,155,13,528,95,784,23:22:26,02|Dec|2020
2,person,156,1066,81,1124,230,23:22:26,02|Dec|2020
4,person,156,1127,0,1179,112,23:22:26,02|Dec|2020
5,person,156,1137,91,1183,233,23:22:26,02|Dec|2020
6,person,156,234,847,384,1080,23:22:26,02|Dec|2020
12,person,156,1068,520,1188,737,23:22:26,02|Dec|2020
13,person,156,937,56,986,177,23:22:26,02|Dec|2020
17,person,156,681,91,739,247,23:22:26,02|Dec|2020
28,person,156,1658,570,1782,852,23:22:26,02|Dec|2020
30,person,156,16,528,100,782,23:22:26,02|Dec|2020
2,person,157,1069,78,1127,227,23:22:26,02|Dec|2020
4,person,157,1128,0,1180,110,23:22:26,02|Dec|2020
5,person,157,1138,88,1186,233,23:22:26,02|Dec|2020
6,person,157,219,850,367,1080,23:22:26,02|Dec|2020
12,person,157,1074,517,1190,726,23:22:26,02|Dec|2020
13,person,157,933,57,982,178,23:22:26,02|Dec|2020
17,person,157,684,90,741,246,23:22:26,02|Dec|2020
28,person,157,1658,573,1781,853,23:22:26,02|Dec|2020
30,person,157,18,527,105,780,23:22:26,02|Dec|2020
2,person,158,1071,75,1130,226,23:22:26,02|Dec|2020
4,person,158,1129,0,1180,105,23:22:26,02|Dec|2020
5,person,158,1139,86,1187,234,23:22:26,02|Dec|2020
6,person,158,208,853,353,1080,23:22:26,02|Dec|2020
7,person,158,1684,4,1739,140,23:22:26,02|Dec|2020
12,person,158,1078,516,1192,721,23:22:26,02|Dec|2020
13,person,158,931,58,980,180,23:22:26,02|Dec|2020
17,person,158,685,90,743,247,23:22:26,02|Dec|2020
28,person,158,1659,576,1781,853,23:22:26,02|Dec|2020
30,person,158,22,525,111,776,23:22:26,02|Dec|2020
2,person,159,1073,73,1131,225,23:22:26,02|Dec|2020
4,person,159,1130,0,1181,103,23:22:26,02|Dec|2020
5,person,159,1140,84,1189,234,23:22:26,02|Dec|2020
6,person,159,202,861,343,1080,23:22:26,02|Dec|2020
7,person,159,1685,4,1739,139,23:22:26,02|Dec|2020
12,person,159,1081,517,1193,718,23:22:26,02|Dec|2020
13,person,159,930,59,978,181,23:22:26,02|Dec|2020
17,person,159,688,89,746,248,23:22:26,02|Dec|2020
28,person,159,1660,579,1782,853,23:22:26,02|Dec|2020
30,person,159,25,520,115,770,23:22:26,02|Dec|2020
2,person,160,1074,72,1132,224,23:22:26,02|Dec|2020
4,person,160,1130,0,1181,103,23:22:26,02|Dec|2020
5,person,160,1141,83,1190,235,23:22:26,02|Dec|2020
6,person,160,200,863,340,1080,23:22:26,02|Dec|2020
7,person,160,1685,4,1740,138,23:22:26,02|Dec|2020
12,person,160,1082,517,1193,716,23:22:26,02|Dec|2020
13,person,160,929,60,978,182,23:22:26,02|Dec|2020
17,person,160,688,89,748,248,23:22:26,02|Dec|2020
28,person,160,1661,580,1782,854,23:22:26,02|Dec|2020
30,person,160,25,518,118,768,23:22:26,02|Dec|2020
2,person,161,1076,73,1132,221,23:22:26,02|Dec|2020
4,person,161,1130,0,1182,103,23:22:26,02|Dec|2020
5,person,161,1143,82,1191,234,23:22:26,02|Dec|2020
6,person,161,197,869,334,1080,23:22:26,02|Dec|2020
7,person,161,1686,4,1740,138,23:22:26,02|Dec|2020
12,person,161,1086,516,1197,717,23:22:26,02|Dec|2020
13,person,161,930,62,977,181,23:22:26,02|Dec|2020
17,person,161,691,89,751,247,23:22:26,02|Dec|2020
28,person,161,1661,580,1782,853,23:22:26,02|Dec|2020
30,person,161,28,513,122,761,23:22:26,02|Dec|2020
2,person,162,1076,72,1133,222,23:22:26,02|Dec|2020
4,person,162,1131,0,1183,102,23:22:26,02|Dec|2020
5,person,162,1143,79,1193,233,23:22:26,02|Dec|2020
6,person,162,193,878,327,1080,23:22:26,02|Dec|2020
7,person,162,1686,5,1740,138,23:22:26,02|Dec|2020
12,person,162,1088,514,1199,717,23:22:26,02|Dec|2020
13,person,162,929,63,977,180,23:22:26,02|Dec|2020
17,person,162,691,88,753,247,23:22:26,02|Dec|2020
28,person,162,1661,583,1782,854,23:22:26,02|Dec|2020
30,person,162,31,509,125,751,23:22:26,02|Dec|2020
2,person,163,1080,73,1136,220,23:22:26,02|Dec|2020
4,person,163,1132,0,1184,102,23:22:26,02|Dec|2020
5,person,163,1147,82,1194,230,23:22:26,02|Dec|2020
6,person,163,190,886,324,1079,23:22:26,02|Dec|2020
7,person,163,1687,5,1741,138,23:22:26,02|Dec|2020
12,person,163,1089,511,1202,716,23:22:26,02|Dec|2020
13,person,163,927,63,977,186,23:22:26,02|Dec|2020
17,person,163,692,82,755,243,23:22:26,02|Dec|2020
28,person,163,1661,585,1782,856,23:22:26,02|Dec|2020
30,person,163,35,506,130,745,23:22:26,02|Dec|2020
2,person,164,1082,75,1138,219,23:22:27,02|Dec|2020
4,person,164,1132,0,1186,102,23:22:27,02|Dec|2020
5,person,164,1149,82,1197,229,23:22:27,02|Dec|2020
6,person,164,182,893,315,1078,23:22:27,02|Dec|2020
7,person,164,1687,5,1742,138,23:22:27,02|Dec|2020
12,person,164,1092,509,1205,715,23:22:27,02|Dec|2020
13,person,164,926,63,977,189,23:22:27,02|Dec|2020
17,person,164,696,84,756,235,23:22:27,02|Dec|2020
28,person,164,1660,587,1782,861,23:22:27,02|Dec|2020
30,person,164,41,504,138,744,23:22:27,02|Dec|2020
2,person,165,1098,76,1155,224,23:22:27,02|Dec|2020
4,person,165,1134,0,1188,103,23:22:27,02|Dec|2020
5,person,165,1151,83,1199,228,23:22:27,02|Dec|2020
6,person,165,176,898,310,1078,23:22:27,02|Dec|2020
7,person,165,1689,4,1743,136,23:22:27,02|Dec|2020
12,person,165,1096,505,1207,708,23:22:27,02|Dec|2020
13,person,165,921,63,974,191,23:22:27,02|Dec|2020
17,person,165,698,83,757,234,23:22:27,02|Dec|2020
28,person,165,1660,592,1782,866,23:22:27,02|Dec|2020
30,person,165,46,503,145,743,23:22:27,02|Dec|2020
2,person,166,1104,77,1162,225,23:22:27,02|Dec|2020
4,person,166,1134,0,1189,103,23:22:27,02|Dec|2020
5,person,166,1152,83,1200,228,23:22:27,02|Dec|2020
6,person,166,173,899,310,1078,23:22:27,02|Dec|2020
7,person,166,1689,3,1744,135,23:22:27,02|Dec|2020
12,person,166,1097,504,1208,705,23:22:27,02|Dec|2020
13,person,166,920,63,973,191,23:22:27,02|Dec|2020
17,person,166,701,83,759,232,23:22:27,02|Dec|2020
28,person,166,1659,594,1782,868,23:22:27,02|Dec|2020
30,person,166,47,502,148,743,23:22:27,02|Dec|2020
2,person,167,1095,77,1153,224,23:22:27,02|Dec|2020
4,person,167,1135,0,1190,105,23:22:27,02|Dec|2020
5,person,167,1153,84,1201,227,23:22:27,02|Dec|2020
6,person,167,165,902,305,1079,23:22:27,02|Dec|2020
7,person,167,1691,3,1745,133,23:22:27,02|Dec|2020
12,person,167,1099,502,1212,705,23:22:27,02|Dec|2020
13,person,167,918,62,972,192,23:22:27,02|Dec|2020
17,person,167,703,83,760,231,23:22:27,02|Dec|2020
28,person,167,1658,598,1781,873,23:22:27,02|Dec|2020
30,person,167,50,496,153,742,23:22:27,02|Dec|2020
31,person,167,1101,0,1141,50,23:22:27,02|Dec|2020
2,person,168,1090,76,1147,222,23:22:27,02|Dec|2020
4,person,168,1136,0,1191,105,23:22:27,02|Dec|2020
5,person,168,1154,83,1201,225,23:22:27,02|Dec|2020
6,person,168,159,905,301,1079,23:22:27,02|Dec|2020
7,person,168,1692,1,1746,132,23:22:27,02|Dec|2020
12,person,168,1101,500,1212,701,23:22:27,02|Dec|2020
13,person,168,917,62,970,192,23:22:27,02|Dec|2020
17,person,168,704,85,760,230,23:22:27,02|Dec|2020
28,person,168,1658,604,1779,876,23:22:27,02|Dec|2020
30,person,168,56,492,163,742,23:22:27,02|Dec|2020
31,person,168,1100,0,1141,50,23:22:27,02|Dec|2020
2,person,169,1089,73,1147,219,23:22:27,02|Dec|2020
4,person,169,1136,0,1193,108,23:22:27,02|Dec|2020
5,person,169,1158,83,1204,222,23:22:27,02|Dec|2020
6,person,169,145,907,288,1080,23:22:27,02|Dec|2020
7,person,169,1692,0,1747,131,23:22:27,02|Dec|2020
12,person,169,1101,497,1213,699,23:22:27,02|Dec|2020
13,person,169,915,60,969,193,23:22:27,02|Dec|2020
17,person,169,706,83,763,231,23:22:27,02|Dec|2020
28,person,169,1656,608,1777,878,23:22:27,02|Dec|2020
30,person,169,68,492,176,739,23:22:27,02|Dec|2020
31,person,169,1100,0,1142,50,23:22:27,02|Dec|2020
2,person,170,1092,70,1148,212,23:22:27,02|Dec|2020
4,person,170,1137,0,1195,111,23:22:27,02|Dec|2020
5,person,170,1161,82,1208,220,23:22:27,02|Dec|2020
6,person,170,139,915,279,1080,23:22:27,02|Dec|2020
7,person,170,1693,0,1748,132,23:22:27,02|Dec|2020
12,person,170,1103,496,1216,699,23:22:27,02|Dec|2020
13,person,170,913,61,966,193,23:22:27,02|Dec|2020
17,person,170,708,83,764,232,23:22:27,02|Dec|2020
28,person,170,1653,615,1775,886,23:22:27,02|Dec|2020
30,person,170,74,492,184,738,23:22:27,02|Dec|2020
31,person,170,1100,0,1142,50,23:22:27,02|Dec|2020
2,person,171,1094,67,1150,210,23:22:27,02|Dec|2020
4,person,171,1138,0,1196,112,23:22:27,02|Dec|2020
5,person,171,1163,80,1210,219,23:22:27,02|Dec|2020
6,person,171,137,923,276,1080,23:22:27,02|Dec|2020
7,person,171,1693,0,1749,132,23:22:27,02|Dec|2020
12,person,171,1105,495,1218,698,23:22:27,02|Dec|2020
13,person,171,911,61,964,192,23:22:27,02|Dec|2020
17,person,171,711,82,766,231,23:22:27,02|Dec|2020
28,person,171,1651,620,1774,891,23:22:27,02|Dec|2020
30,person,171,79,492,190,736,23:22:27,02|Dec|2020
31,person,171,1100,0,1141,51,23:22:27,02|Dec|2020
2,person,172,1095,66,1151,208,23:22:27,02|Dec|2020
4,person,172,1138,0,1196,112,23:22:27,02|Dec|2020
5,person,172,1163,79,1211,218,23:22:27,02|Dec|2020
6,person,172,135,926,277,1079,23:22:27,02|Dec|2020
7,person,172,1694,0,1749,132,23:22:27,02|Dec|2020
12,person,172,1105,495,1219,698,23:22:27,02|Dec|2020
13,person,172,911,61,963,192,23:22:27,02|Dec|2020
17,person,172,713,81,767,231,23:22:27,02|Dec|2020
28,person,172,1650,622,1774,893,23:22:27,02|Dec|2020
30,person,172,81,491,192,735,23:22:27,02|Dec|2020
31,person,172,1099,0,1141,51,23:22:27,02|Dec|2020
2,person,173,1095,62,1152,209,23:22:27,02|Dec|2020
4,person,173,1139,0,1198,113,23:22:27,02|Dec|2020
5,person,173,1164,77,1212,218,23:22:27,02|Dec|2020
6,person,173,129,929,274,1079,23:22:27,02|Dec|2020
7,person,173,1694,0,1750,132,23:22:27,02|Dec|2020
12,person,173,1106,494,1220,698,23:22:27,02|Dec|2020
13,person,173,909,62,961,193,23:22:27,02|Dec|2020
17,person,173,715,81,769,230,23:22:27,02|Dec|2020
28,person,173,1649,624,1773,895,23:22:27,02|Dec|2020
30,person,173,83,491,196,733,23:22:27,02|Dec|2020
31,person,173,1099,0,1140,51,23:22:27,02|Dec|2020
2,person,174,1098,61,1153,208,23:22:28,02|Dec|2020
5,person,174,1165,76,1213,219,23:22:28,02|Dec|2020
6,person,174,119,936,262,1079,23:22:28,02|Dec|2020
7,person,174,1695,0,1751,133,23:22:28,02|Dec|2020
12,person,174,1107,492,1221,696,23:22:28,02|Dec|2020
13,person,174,907,64,958,194,23:22:28,02|Dec|2020
28,person,174,1647,626,1772,895,23:22:28,02|Dec|2020
30,person,174,85,490,198,731,23:22:28,02|Dec|2020
31,person,174,1098,0,1139,50,23:22:28,02|Dec|2020
2,person,175,1100,60,1155,204,23:22:28,02|Dec|2020
5,person,175,1166,75,1214,218,23:22:28,02|Dec|2020
6,person,175,113,945,254,1079,23:22:28,02|Dec|2020
7,person,175,1696,0,1751,133,23:22:28,02|Dec|2020
12,person,175,1107,489,1223,695,23:22:28,02|Dec|2020
13,person,175,905,66,956,195,23:22:28,02|Dec|2020
28,person,175,1646,627,1771,896,23:22:28,02|Dec|2020
30,person,175,88,488,200,727,23:22:28,02|Dec|2020
31,person,175,1098,0,1139,50,23:22:28,02|Dec|2020
2,person,176,1103,60,1157,205,23:22:28,02|Dec|2020
5,person,176,1167,74,1215,218,23:22:28,02|Dec|2020
6,person,176,103,954,240,1079,23:22:28,02|Dec|2020
7,person,176,1696,0,1751,133,23:22:28,02|Dec|2020
12,person,176,1108,485,1225,693,23:22:28,02|Dec|2020
13,person,176,904,68,955,196,23:22:28,02|Dec|2020
28,person,176,1644,628,1771,900,23:22:28,02|Dec|2020
30,person,176,90,485,201,721,23:22:28,02|Dec|2020
31,person,176,1097,0,1138,50,23:22:28,02|Dec|2020
33,person,176,1520,0,1567,69,23:22:28,02|Dec|2020
2,person,177,1105,60,1158,203,23:22:28,02|Dec|2020
5,person,177,1168,73,1217,218,23:22:28,02|Dec|2020
6,person,177,93,964,226,1079,23:22:28,02|Dec|2020
7,person,177,1696,0,1751,132,23:22:28,02|Dec|2020
12,person,177,1113,479,1227,682,23:22:28,02|Dec|2020
13,person,177,903,69,953,196,23:22:28,02|Dec|2020
28,person,177,1643,629,1771,906,23:22:28,02|Dec|2020
30,person,177,96,480,207,713,23:22:28,02|Dec|2020
31,person,177,1097,0,1138,50,23:22:28,02|Dec|2020
33,person,177,1519,0,1566,70,23:22:28,02|Dec|2020
34,person,177,1628,0,1669,56,23:22:28,02|Dec|2020
2,person,178,1106,60,1159,204,23:22:28,02|Dec|2020
5,person,178,1169,74,1217,217,23:22:28,02|Dec|2020
6,person,178,87,967,224,1079,23:22:28,02|Dec|2020
7,person,178,1697,0,1751,132,23:22:28,02|Dec|2020
12,person,178,1114,477,1227,677,23:22:28,02|Dec|2020
13,person,178,903,70,953,196,23:22:28,02|Dec|2020
28,person,178,1642,630,1771,908,23:22:28,02|Dec|2020
30,person,178,98,478,209,710,23:22:28,02|Dec|2020
31,person,178,1097,0,1138,50,23:22:28,02|Dec|2020
33,person,178,1518,0,1565,70,23:22:28,02|Dec|2020
34,person,178,1628,0,1669,56,23:22:28,02|Dec|2020
2,person,179,1109,62,1161,201,23:22:28,02|Dec|2020
5,person,179,1171,73,1219,219,23:22:28,02|Dec|2020
6,person,179,73,972,209,1080,23:22:28,02|Dec|2020
7,person,179,1697,0,1751,132,23:22:28,02|Dec|2020
12,person,179,1116,475,1229,674,23:22:28,02|Dec|2020
13,person,179,902,70,952,197,23:22:28,02|Dec|2020
17,person,179,723,78,780,229,23:22:28,02|Dec|2020
28,person,179,1641,632,1772,915,23:22:28,02|Dec|2020
30,person,179,103,476,213,707,23:22:28,02|Dec|2020
31,person,179,1096,0,1138,50,23:22:28,02|Dec|2020
33,person,179,1518,0,1564,68,23:22:28,02|Dec|2020
34,person,179,1627,0,1667,56,23:22:28,02|Dec|2020
2,person,180,1112,64,1163,202,23:22:28,02|Dec|2020
5,person,180,1173,74,1219,213,23:22:28,02|Dec|2020
6,person,180,63,978,198,1080,23:22:28,02|Dec|2020
7,person,180,1699,0,1750,124,23:22:28,02|Dec|2020
12,person,180,1119,472,1231,672,23:22:28,02|Dec|2020
13,person,180,900,71,950,198,23:22:28,02|Dec|2020
17,person,180,725,77,782,229,23:22:28,02|Dec|2020
28,person,180,1639,635,1770,920,23:22:28,02|Dec|2020
30,person,180,108,473,218,705,23:22:28,02|Dec|2020
31,person,180,1096,0,1137,50,23:22:28,02|Dec|2020
33,person,180,1516,0,1562,68,23:22:28,02|Dec|2020
34,person,180,1627,0,1667,55,23:22:28,02|Dec|2020
2,person,181,1114,65,1164,201,23:22:28,02|Dec|2020
5,person,181,1174,73,1220,211,23:22:28,02|Dec|2020
6,person,181,51,985,182,1080,23:22:28,02|Dec|2020
7,person,181,1700,0,1750,120,23:22:28,02|Dec|2020
12,person,181,1120,468,1234,671,23:22:28,02|Dec|2020
13,person,181,896,72,946,199,23:22:28,02|Dec|2020
17,person,181,729,75,787,228,23:22:28,02|Dec|2020
28,person,181,1639,639,1769,924,23:22:28,02|Dec|2020
30,person,181,112,471,223,705,23:22:28,02|Dec|2020
31,person,181,1096,0,1137,50,23:22:28,02|Dec|2020
33,person,181,1514,0,1560,67,23:22:28,02|Dec|2020
34,person,181,1625,0,1665,54,23:22:28,02|Dec|2020
2,person,182,1114,64,1166,202,23:22:28,02|Dec|2020
5,person,182,1176,70,1222,209,23:22:28,02|Dec|2020
6,person,182,43,991,168,1079,23:22:28,02|Dec|2020
7,person,182,1701,0,1750,117,23:22:28,02|Dec|2020
12,person,182,1125,466,1238,669,23:22:28,02|Dec|2020
13,person,182,894,73,944,199,23:22:28,02|Dec|2020
17,person,182,732,76,789,225,23:22:28,02|Dec|2020
28,person,182,1634,642,1773,945,23:22:28,02|Dec|2020
30,person,182,117,471,227,704,23:22:28,02|Dec|2020
31,person,182,1096,0,1137,49,23:22:28,02|Dec|2020
33,person,182,1513,0,1559,67,23:22:28,02|Dec|2020
34,person,182,1624,0,1664,53,23:22:28,02|Dec|2020
2,person,183,1116,64,1167,202,23:22:28,02|Dec|2020
4,person,183,1161,0,1210,92,23:22:28,02|Dec|2020
5,person,183,1177,70,1223,208,23:22:28,02|Dec|2020
6,person,183,34,995,159,1079,23:22:28,02|Dec|2020
7,person,183,1702,0,1751,115,23:22:28,02|Dec|2020
12,person,183,1128,464,1240,664,23:22:28,02|Dec|2020
13,person,183,892,73,942,200,23:22:28,02|Dec|2020
17,person,183,734,76,791,225,23:22:28,02|Dec|2020
28,person,183,1633,644,1774,953,23:22:28,02|Dec|2020
30,person,183,120,469,231,703,23:22:28,02|Dec|2020
33,person,183,1509,0,1556,69,23:22:28,02|Dec|2020
34,person,183,1624,0,1664,52,23:22:28,02|Dec|2020
2,person,184,1116,63,1168,201,23:22:29,02|Dec|2020
4,person,184,1161,0,1210,91,23:22:29,02|Dec|2020
5,person,184,1177,69,1224,209,23:22:29,02|Dec|2020
6,person,184,30,995,157,1078,23:22:29,02|Dec|2020
7,person,184,1703,0,1751,114,23:22:29,02|Dec|2020
12,person,184,1129,464,1241,663,23:22:29,02|Dec|2020
13,person,184,891,72,941,201,23:22:29,02|Dec|2020
28,person,184,1632,645,1775,957,23:22:29,02|Dec|2020
30,person,184,121,469,233,703,23:22:29,02|Dec|2020
33,person,184,1507,0,1556,70,23:22:29,02|Dec|2020
34,person,184,1624,0,1664,52,23:22:29,02|Dec|2020
2,person,185,1117,63,1168,198,23:22:29,02|Dec|2020
4,person,185,1163,0,1211,90,23:22:29,02|Dec|2020
5,person,185,1178,70,1224,207,23:22:29,02|Dec|2020
6,person,185,25,998,152,1079,23:22:29,02|Dec|2020
7,person,185,1703,0,1752,114,23:22:29,02|Dec|2020
12,person,185,1131,463,1242,662,23:22:29,02|Dec|2020
13,person,185,890,73,940,202,23:22:29,02|Dec|2020
17,person,185,737,69,796,221,23:22:29,02|Dec|2020
28,person,185,1634,652,1774,958,23:22:29,02|Dec|2020
30,person,185,126,469,237,702,23:22:29,02|Dec|2020
33,person,185,1506,0,1556,71,23:22:29,02|Dec|2020
34,person,185,1624,0,1663,51,23:22:29,02|Dec|2020
2,person,186,1119,60,1171,197,23:22:29,02|Dec|2020
4,person,186,1164,0,1213,91,23:22:29,02|Dec|2020
5,person,186,1179,66,1226,207,23:22:29,02|Dec|2020
6,person,186,25,1003,151,1079,23:22:29,02|Dec|2020
7,person,186,1704,0,1754,114,23:22:29,02|Dec|2020
12,person,186,1132,463,1244,663,23:22:29,02|Dec|2020
13,person,186,889,75,939,205,23:22:29,02|Dec|2020
17,person,186,740,68,798,218,23:22:29,02|Dec|2020
28,person,186,1639,660,1771,951,23:22:29,02|Dec|2020
30,person,186,131,467,242,702,23:22:29,02|Dec|2020
33,person,186,1504,0,1554,71,23:22:29,02|Dec|2020
34,person,186,1623,0,1662,49,23:22:29,02|Dec|2020
2,person,187,1122,58,1174,196,23:22:29,02|Dec|2020
4,person,187,1165,0,1215,91,23:22:29,02|Dec|2020
5,person,187,1180,63,1228,207,23:22:29,02|Dec|2020
6,person,187,23,1007,145,1079,23:22:29,02|Dec|2020
7,person,187,1704,0,1754,113,23:22:29,02|Dec|2020
12,person,187,1134,461,1247,662,23:22:29,02|Dec|2020
13,person,187,887,76,938,207,23:22:29,02|Dec|2020
17,person,187,741,67,800,219,23:22:29,02|Dec|2020
28,person,187,1641,667,1771,949,23:22:29,02|Dec|2020
30,person,187,136,466,248,703,23:22:29,02|Dec|2020
33,person,187,1502,0,1552,72,23:22:29,02|Dec|2020
34,person,187,1623,0,1661,48,23:22:29,02|Dec|2020
2,person,188,1123,54,1177,197,23:22:29,02|Dec|2020
4,person,188,1168,0,1214,80,23:22:29,02|Dec|2020
5,person,188,1182,61,1230,207,23:22:29,02|Dec|2020
6,person,188,20,1012,135,1079,23:22:29,02|Dec|2020
7,person,188,1705,0,1755,114,23:22:29,02|Dec|2020
12,person,188,1138,460,1248,657,23:22:29,02|Dec|2020
13,person,188,885,77,936,207,23:22:29,02|Dec|2020
17,person,188,744,64,803,216,23:22:29,02|Dec|2020
28,person,188,1644,671,1770,944,23:22:29,02|Dec|2020
30,person,188,141,464,254,703,23:22:29,02|Dec|2020
33,person,188,1500,0,1551,73,23:22:29,02|Dec|2020
2,person,189,1125,53,1179,198,23:22:29,02|Dec|2020
4,person,189,1170,0,1215,75,23:22:29,02|Dec|2020
5,person,189,1184,60,1233,205,23:22:29,02|Dec|2020
7,person,189,1705,0,1756,115,23:22:29,02|Dec|2020
12,person,189,1142,458,1250,651,23:22:29,02|Dec|2020
13,person,189,883,78,934,207,23:22:29,02|Dec|2020
17,person,189,746,63,805,215,23:22:29,02|Dec|2020
28,person,189,1647,675,1771,946,23:22:29,02|Dec|2020
30,person,189,145,456,261,702,23:22:29,02|Dec|2020
33,person,189,1497,0,1548,72,23:22:29,02|Dec|2020
2,person,190,1126,52,1180,198,23:22:29,02|Dec|2020
4,person,190,1170,0,1215,73,23:22:29,02|Dec|2020
5,person,190,1185,60,1233,204,23:22:29,02|Dec|2020
7,person,190,1705,0,1756,116,23:22:29,02|Dec|2020
12,person,190,1144,457,1250,649,23:22:29,02|Dec|2020
13,person,190,882,79,933,207,23:22:29,02|Dec|2020
17,person,190,747,62,805,214,23:22:29,02|Dec|2020
28,person,190,1647,676,1772,948,23:22:29,02|Dec|2020
30,person,190,147,454,263,702,23:22:29,02|Dec|2020
33,person,190,1496,0,1546,72,23:22:29,02|Dec|2020
2,person,191,1126,51,1182,199,23:22:29,02|Dec|2020
4,person,191,1173,0,1218,71,23:22:29,02|Dec|2020
5,person,191,1188,61,1235,203,23:22:29,02|Dec|2020
7,person,191,1706,0,1757,115,23:22:29,02|Dec|2020
12,person,191,1145,455,1249,643,23:22:29,02|Dec|2020
13,person,191,880,78,934,212,23:22:29,02|Dec|2020
17,person,191,748,63,806,213,23:22:29,02|Dec|2020
28,person,191,1649,677,1774,952,23:22:29,02|Dec|2020
30,person,191,150,452,265,698,23:22:29,02|Dec|2020
33,person,191,1496,0,1546,72,23:22:29,02|Dec|2020
2,person,192,1128,51,1184,198,23:22:29,02|Dec|2020
4,person,192,1175,0,1218,69,23:22:29,02|Dec|2020
5,person,192,1190,62,1236,201,23:22:29,02|Dec|2020
12,person,192,1145,450,1252,643,23:22:29,02|Dec|2020
13,person,192,877,78,933,215,23:22:29,02|Dec|2020
17,person,192,753,63,810,212,23:22:29,02|Dec|2020
28,person,192,1649,681,1775,956,23:22:29,02|Dec|2020
30,person,192,155,452,265,687,23:22:29,02|Dec|2020
33,person,192,1492,0,1544,73,23:22:29,02|Dec|2020
2,person,193,1129,52,1185,198,23:22:29,02|Dec|2020
5,person,193,1190,64,1236,200,23:22:29,02|Dec|2020
7,person,193,1706,0,1758,115,23:22:29,02|Dec|2020
12,person,193,1148,448,1256,643,23:22:29,02|Dec|2020
13,person,193,875,79,931,215,23:22:29,02|Dec|2020
17,person,193,756,64,813,211,23:22:29,02|Dec|2020
28,person,193,1650,682,1776,958,23:22:29,02|Dec|2020
30,person,193,160,450,266,680,23:22:29,02|Dec|2020
33,person,193,1491,0,1542,73,23:22:29,02|Dec|2020
2,person,194,1131,53,1186,197,23:22:29,02|Dec|2020
5,person,194,1191,64,1237,199,23:22:29,02|Dec|2020
7,person,194,1706,0,1758,115,23:22:29,02|Dec|2020
12,person,194,1149,442,1256,635,23:22:29,02|Dec|2020
13,person,194,873,79,929,216,23:22:29,02|Dec|2020
17,person,194,758,65,815,210,23:22:29,02|Dec|2020
28,person,194,1652,681,1775,951,23:22:29,02|Dec|2020
30,person,194,165,448,268,671,23:22:29,02|Dec|2020
2,person,195,1133,54,1187,196,23:22:30,02|Dec|2020
5,person,195,1194,62,1241,197,23:22:30,02|Dec|2020
12,person,195,1151,438,1260,634,23:22:30,02|Dec|2020
13,person,195,870,79,926,216,23:22:30,02|Dec|2020
17,person,195,763,65,820,211,23:22:30,02|Dec|2020
28,person,195,1654,686,1774,947,23:22:30,02|Dec|2020
30,person,195,171,444,274,666,23:22:30,02|Dec|2020
2,person,196,1134,54,1188,195,23:22:30,02|Dec|2020
5,person,196,1196,61,1243,196,23:22:30,02|Dec|2020
12,person,196,1152,437,1261,634,23:22:30,02|Dec|2020
